model,country,feature,importance
XGBoost,Bolivia_DHS_2008,v106,0.006634946912527084
XGBoost,Bolivia_DHS_2008,v025,0.0
XGBoost,Bolivia_DHS_2008,v201,0.04546527564525604
XGBoost,Bolivia_DHS_2008,m13,0.04747593030333519
XGBoost,Bolivia_DHS_2008,v463z,0.0
XGBoost,Bolivia_DHS_2008,v151,0.008865287527441978
TabPFN,Bolivia_DHS_2008,hw1,0.04387409764849213
TabPFN,Bolivia_DHS_2008,b4,9.50617337928561e-05
TabPFN,Bolivia_DHS_2008,h31,-0.0018931504150820455
TabPFN,Bolivia_DHS_2008,hw70,-0.001661527588188183
TabPFN,Bolivia_DHS_2008,v012,-0.0071489432590296385
TabPFN,Bolivia_DHS_2008,v212,-0.011799903889111141
TabPFN,Bolivia_DHS_2008,hw72,-0.0005579152533053078
TabPFN,Bolivia_DHS_2008,v190,-0.0050017890520238865
TabPFN,Bolivia_DHS_2008,v040,0.03492823432425272
TabPFN,Bolivia_DHS_2008,h22,0.0
TabPFN,Bolivia_DHS_2008,h11,-0.001718397344459599
TabPFN,Bolivia_DHS_2008,h43,-0.0012320395330323696
TabPFN,Bolivia_DHS_2008,h34,-0.0022118919438487428
TabPFN,Bolivia_DHS_2008,v191,-0.0030527800565046
TabPFN,Bolivia_DHS_2008,v113,0.002675913590503276
TabPFN,Bolivia_DHS_2008,v116,0.0
TabPFN,Bolivia_DHS_2008,v106,-0.00032167402678546787
TabPFN,Bolivia_DHS_2008,v025,-0.0028740734636322207
TabPFN,Bolivia_DHS_2008,v201,-0.005413543771915807
TabPFN,Bolivia_DHS_2008,m13,0.002046674389536718
TabPFN,Bolivia_DHS_2008,v463z,-0.0003205937398612635
TabPFN,Bolivia_DHS_2008,v151,0.0014067850519458246
LogReg,Congo_DRC_DHS_2021_2022,hw1,0.2512533007960852
LogReg,Congo_DRC_DHS_2021_2022,b4,0.05134856401995688
LogReg,Congo_DRC_DHS_2021_2022,h31,0.028498884602259366
LogReg,Congo_DRC_DHS_2021_2022,hw70,0.11176444359038643
LogReg,Congo_DRC_DHS_2021_2022,v012,0.027612498831989477
LogReg,Congo_DRC_DHS_2021_2022,v212,0.02042613318765629
LogReg,Congo_DRC_DHS_2021_2022,hw72,0.09969567809552417
LogReg,Congo_DRC_DHS_2021_2022,v190,0.10061627841791895
LogReg,Congo_DRC_DHS_2021_2022,v040,0.10906905579098977
LogReg,Congo_DRC_DHS_2021_2022,h22,0.07906740658639798
LogReg,Congo_DRC_DHS_2021_2022,h11,0.00996330718221807
LogReg,Congo_DRC_DHS_2021_2022,h43,0.04972331022685905
LogReg,Congo_DRC_DHS_2021_2022,h34,0.008314788403958377
LogReg,Congo_DRC_DHS_2021_2022,v191,0.008743467970691036
LogReg,Congo_DRC_DHS_2021_2022,v113,0.039114036679923844
LogReg,Congo_DRC_DHS_2021_2022,v116,0.014057119841987261
LogReg,Congo_DRC_DHS_2021_2022,v106,0.05282009262317406
LogReg,Congo_DRC_DHS_2021_2022,v025,0.01430449266153779
LogReg,Congo_DRC_DHS_2021_2022,v201,0.023802063064190675
LogReg,Congo_DRC_DHS_2021_2022,m13,0.007167146616748862
LogReg,Congo_DRC_DHS_2021_2022,v463z,0.0029459154460086245
LogReg,Congo_DRC_DHS_2021_2022,v151,0.061963596356101616
LightGBM,Congo_DRC_DHS_2021_2022,hw1,0.24257206426340405
LightGBM,Congo_DRC_DHS_2021_2022,b4,0.039381156875837
LightGBM,Congo_DRC_DHS_2021_2022,h31,0.019904623430761173
LightGBM,Congo_DRC_DHS_2021_2022,hw70,0.12101966789671435
LightGBM,Congo_DRC_DHS_2021_2022,v012,0.027618222931011276
LightGBM,Congo_DRC_DHS_2021_2022,v212,0.050603300915720316
LightGBM,Congo_DRC_DHS_2021_2022,hw72,0.10171974324018548
LightGBM,Congo_DRC_DHS_2021_2022,v190,0.0017910065916127592
LightGBM,Congo_DRC_DHS_2021_2022,v040,0.1257163225145973
LightGBM,Congo_DRC_DHS_2021_2022,h22,0.07262635002926421
LightGBM,Congo_DRC_DHS_2021_2022,h11,0.004898937536848586
LightGBM,Congo_DRC_DHS_2021_2022,h43,0.03345873702720881
LightGBM,Congo_DRC_DHS_2021_2022,h34,0.012296197292712047
LightGBM,Congo_DRC_DHS_2021_2022,v191,0.12666784626434877
LightGBM,Congo_DRC_DHS_2021_2022,v113,0.040838828308309864
LightGBM,Congo_DRC_DHS_2021_2022,v116,0.0164442910567975
LightGBM,Congo_DRC_DHS_2021_2022,v106,0.029678169857415983
LightGBM,Congo_DRC_DHS_2021_2022,v025,0.017215567304028002
LightGBM,Congo_DRC_DHS_2021_2022,v201,0.02712694761577683
LightGBM,Congo_DRC_DHS_2021_2022,m13,0.025186599947112774
LightGBM,Congo_DRC_DHS_2021_2022,v463z,0.0009338388334630994
LightGBM,Congo_DRC_DHS_2021_2022,v151,0.05501617974551414
XGBoost,Congo_DRC_DHS_2021_2022,hw1,0.22222957015037537
XGBoost,Congo_DRC_DHS_2021_2022,b4,0.02431565895676613
XGBoost,Congo_DRC_DHS_2021_2022,h31,0.005161241162568331
XGBoost,Congo_DRC_DHS_2021_2022,hw70,0.10047108680009842
XGBoost,Congo_DRC_DHS_2021_2022,v012,0.005868399981409311
XGBoost,Congo_DRC_DHS_2021_2022,v212,0.03484262153506279
XGBoost,Congo_DRC_DHS_2021_2022,hw72,0.08512961864471436
XGBoost,Congo_DRC_DHS_2021_2022,v190,0.0
XGBoost,Congo_DRC_DHS_2021_2022,v040,0.09648952633142471
XGBoost,Congo_DRC_DHS_2021_2022,h22,0.05599779263138771
XGBoost,Congo_DRC_DHS_2021_2022,h11,0.0
XGBoost,Congo_DRC_DHS_2021_2022,h43,0.02849842607975006
XGBoost,Congo_DRC_DHS_2021_2022,h34,0.002047554822638631
XGBoost,Congo_DRC_DHS_2021_2022,v191,0.11881717294454575
XGBoost,Congo_DRC_DHS_2021_2022,v113,0.03575228527188301
XGBoost,Congo_DRC_DHS_2021_2022,v116,0.013714357279241085
XGBoost,Congo_DRC_DHS_2021_2022,v106,0.014064168557524681
XGBoost,Congo_DRC_DHS_2021_2022,v025,0.0031044785864651203
XGBoost,Congo_DRC_DHS_2021_2022,v201,0.008615485392510891
XGBoost,Congo_DRC_DHS_2021_2022,m13,0.011909357272088528
XGBoost,Congo_DRC_DHS_2021_2022,v463z,0.00015308997535612434
XGBoost,Congo_DRC_DHS_2021_2022,v151,0.03601578623056412
TabPFN,Congo_DRC_DHS_2021_2022,hw1,0.016062033738866034
TabPFN,Congo_DRC_DHS_2021_2022,b4,0.0003245550581288725
TabPFN,Congo_DRC_DHS_2021_2022,h31,0.0017109752201416527
TabPFN,Congo_DRC_DHS_2021_2022,hw70,0.003890379636632746
TabPFN,Congo_DRC_DHS_2021_2022,v012,0.00011562841841830095
TabPFN,Congo_DRC_DHS_2021_2022,v212,0.00019946345163517342
TabPFN,Congo_DRC_DHS_2021_2022,hw72,0.0035848415915503474
TabPFN,Congo_DRC_DHS_2021_2022,v190,0.002019722389163725
TabPFN,Congo_DRC_DHS_2021_2022,v040,0.011716208135618777
TabPFN,Congo_DRC_DHS_2021_2022,h22,0.0011394038441117083
TabPFN,Congo_DRC_DHS_2021_2022,h11,0.0005956093519172035
TabPFN,Congo_DRC_DHS_2021_2022,h43,-0.0010844082392997834
TabPFN,Congo_DRC_DHS_2021_2022,h34,0.0009653378114387711
TabPFN,Congo_DRC_DHS_2021_2022,v191,0.00212788029382458
TabPFN,Congo_DRC_DHS_2021_2022,v113,0.0013620754017585669
TabPFN,Congo_DRC_DHS_2021_2022,v116,0.0009203523621260423
TabPFN,Congo_DRC_DHS_2021_2022,v106,0.0008460284007098418
TabPFN,Congo_DRC_DHS_2021_2022,v025,0.0008992631023371
TabPFN,Congo_DRC_DHS_2021_2022,v201,-5.432774797435869e-05
TabPFN,Congo_DRC_DHS_2021_2022,m13,0.0015244160039745713
TabPFN,Congo_DRC_DHS_2021_2022,v463z,6.138725294482227e-05
TabPFN,Congo_DRC_DHS_2021_2022,v151,-0.0020792824694607416
LogReg,Guatemala_DHS_2014_2015,hw1,0.5411819207060733
LogReg,Guatemala_DHS_2014_2015,b4,0.011700080804152987
LogReg,Guatemala_DHS_2014_2015,h31,0.013732900898030706
LogReg,Guatemala_DHS_2014_2015,hw70,0.10409450499260231
LogReg,Guatemala_DHS_2014_2015,v012,0.07597274065077463
LogReg,Guatemala_DHS_2014_2015,v212,0.01446830849001252
LogReg,Guatemala_DHS_2014_2015,hw72,0.04485535736785662
LogReg,Guatemala_DHS_2014_2015,v190,0.025465440437350727
LogReg,Guatemala_DHS_2014_2015,v040,0.07929613121015577
LogReg,Guatemala_DHS_2014_2015,h22,0.03439472735678048
LogReg,Guatemala_DHS_2014_2015,h11,0.04364891706447841
LogReg,Guatemala_DHS_2014_2015,h43,0.08950237013534887
LogReg,Guatemala_DHS_2014_2015,h34,0.027846056990598198
LogReg,Guatemala_DHS_2014_2015,v191,0.12752748512589632
LogReg,Guatemala_DHS_2014_2015,v113,0.04387230386841232
LogReg,Guatemala_DHS_2014_2015,v116,0.014154193620182078
LogReg,Guatemala_DHS_2014_2015,v106,0.04327647279002368
LogReg,Guatemala_DHS_2014_2015,v025,0.03809913226027467
LogReg,Guatemala_DHS_2014_2015,v201,0.03290915678843297
LogReg,Guatemala_DHS_2014_2015,m13,0.003851158533431618
LogReg,Guatemala_DHS_2014_2015,v463z,6.092386464074508e-05
LogReg,Guatemala_DHS_2014_2015,v151,0.011197840547079828
LightGBM,Guatemala_DHS_2014_2015,hw1,0.6339416466174319
LightGBM,Guatemala_DHS_2014_2015,b4,0.011459109422804524
LightGBM,Guatemala_DHS_2014_2015,h31,0.004742282553936887
LightGBM,Guatemala_DHS_2014_2015,hw70,0.14261876653848987
LightGBM,Guatemala_DHS_2014_2015,v012,0.037799253071683414
LightGBM,Guatemala_DHS_2014_2015,v212,0.042612518248942285
LightGBM,Guatemala_DHS_2014_2015,hw72,0.05983076849482218
LightGBM,Guatemala_DHS_2014_2015,v190,0.0026069013223240624
LightGBM,Guatemala_DHS_2014_2015,v040,0.21237049222862173
LightGBM,Guatemala_DHS_2014_2015,h22,0.020451439117894696
LightGBM,Guatemala_DHS_2014_2015,h11,0.02828827415210838
LightGBM,Guatemala_DHS_2014_2015,h43,0.02380950467940663
LightGBM,Guatemala_DHS_2014_2015,h34,0.006579643704114874
LightGBM,Guatemala_DHS_2014_2015,v191,0.09413551694645422
LightGBM,Guatemala_DHS_2014_2015,v113,0.03994444759568956
LightGBM,Guatemala_DHS_2014_2015,v116,0.02326913345713245
LightGBM,Guatemala_DHS_2014_2015,v106,0.03513782224155739
LightGBM,Guatemala_DHS_2014_2015,v025,0.03994557211058532
LightGBM,Guatemala_DHS_2014_2015,v201,0.025789426303631346
LightGBM,Guatemala_DHS_2014_2015,m13,0.010726083183241067
LightGBM,Guatemala_DHS_2014_2015,v463z,0.0
LightGBM,Guatemala_DHS_2014_2015,v151,0.009817088720560368
XGBoost,Guatemala_DHS_2014_2015,hw1,0.6646227836608887
XGBoost,Guatemala_DHS_2014_2015,b4,0.011510706506669521
XGBoost,Guatemala_DHS_2014_2015,h31,0.005010677967220545
XGBoost,Guatemala_DHS_2014_2015,hw70,0.15461358428001404
XGBoost,Guatemala_DHS_2014_2015,v012,0.06269713491201401
XGBoost,Guatemala_DHS_2014_2015,v212,0.05936811491847038
XGBoost,Guatemala_DHS_2014_2015,hw72,0.07822581380605698
XGBoost,Guatemala_DHS_2014_2015,v190,0.0025605743285268545
XGBoost,Guatemala_DHS_2014_2015,v040,0.23850369453430176
XGBoost,Guatemala_DHS_2014_2015,h22,0.016931140795350075
XGBoost,Guatemala_DHS_2014_2015,h11,0.03859488293528557
XGBoost,Guatemala_DHS_2014_2015,h43,0.025423984974622726
XGBoost,Guatemala_DHS_2014_2015,h34,0.0042081428691744804
XGBoost,Guatemala_DHS_2014_2015,v191,0.1240018978714943
XGBoost,Guatemala_DHS_2014_2015,v113,0.047083329409360886
XGBoost,Guatemala_DHS_2014_2015,v116,0.05744026601314545
XGBoost,Guatemala_DHS_2014_2015,v106,0.04477205127477646
XGBoost,Guatemala_DHS_2014_2015,v025,0.05283823236823082
XGBoost,Guatemala_DHS_2014_2015,v201,0.041260626167058945
XGBoost,Guatemala_DHS_2014_2015,m13,0.02011343650519848
XGBoost,Guatemala_DHS_2014_2015,v463z,0.0009301676182076335
XGBoost,Guatemala_DHS_2014_2015,v151,0.02426869235932827
TabPFN,Guatemala_DHS_2014_2015,hw1,0.2361492959055902
TabPFN,Guatemala_DHS_2014_2015,b4,-0.002531770316057891
TabPFN,Guatemala_DHS_2014_2015,h31,0.00013560064376236803
TabPFN,Guatemala_DHS_2014_2015,hw70,-0.00019443058656991584
TabPFN,Guatemala_DHS_2014_2015,v012,0.00490187152171202
TabPFN,Guatemala_DHS_2014_2015,v212,-0.0010377730793265539
TabPFN,Guatemala_DHS_2014_2015,hw72,0.0014475554677545245
TabPFN,Guatemala_DHS_2014_2015,v190,-0.005129665654252347
TabPFN,Guatemala_DHS_2014_2015,v040,0.017346047857273762
TabPFN,Guatemala_DHS_2014_2015,h22,-0.0006385658096213608
TabPFN,Guatemala_DHS_2014_2015,h11,0.0013517353557920054
TabPFN,Guatemala_DHS_2014_2015,h43,0.010952809542814478
TabPFN,Guatemala_DHS_2014_2015,h34,-0.0033230248149499044
TabPFN,Guatemala_DHS_2014_2015,v191,-0.0024208394177354766
TabPFN,Guatemala_DHS_2014_2015,v113,-0.008124995753593267
TabPFN,Guatemala_DHS_2014_2015,v116,-0.002541200749195638
TabPFN,Guatemala_DHS_2014_2015,v106,-0.011006218204317287
TabPFN,Guatemala_DHS_2014_2015,v025,-0.005061061085937157
TabPFN,Guatemala_DHS_2014_2015,v201,-0.002811460900417484
TabPFN,Guatemala_DHS_2014_2015,m13,0.0002516070845585805
TabPFN,Guatemala_DHS_2014_2015,v463z,0.0
TabPFN,Guatemala_DHS_2014_2015,v151,0.0005480808175804208
LogReg,Ghana_DHS_2022,hw1,0.32602503244139475
LogReg,Ghana_DHS_2022,b4,0.05879721007178433
LogReg,Ghana_DHS_2022,h31,0.023380788388733358
LogReg,Ghana_DHS_2022,hw70,0.12199864027972218
LogReg,Ghana_DHS_2022,v012,0.08875008795499177
LogReg,Ghana_DHS_2022,v212,0.0038681780998662692
LogReg,Ghana_DHS_2022,hw72,0.013234508323945881
LogReg,Ghana_DHS_2022,v190,0.04543104110326474
LogReg,Ghana_DHS_2022,v040,0.08120360598499721
LogReg,Ghana_DHS_2022,h22,0.06734929562870237
LogReg,Ghana_DHS_2022,h11,0.021398184892708665
LogReg,Ghana_DHS_2022,h43,0.01898918775594225
LogReg,Ghana_DHS_2022,h34,0.0027429157668478693
LogReg,Ghana_DHS_2022,v191,0.1022267497819118
LogReg,Ghana_DHS_2022,v113,0.08219334888559575
LogReg,Ghana_DHS_2022,v116,0.15392561175131625
LogReg,Ghana_DHS_2022,v106,0.10315787265935264
LogReg,Ghana_DHS_2022,v025,0.0024566151972977407
LogReg,Ghana_DHS_2022,v201,0.07245034138710331
LogReg,Ghana_DHS_2022,m13,0.011514333399249321
LogReg,Ghana_DHS_2022,v463z,8.385142498935314e-05
LogReg,Ghana_DHS_2022,v151,0.010351591027078456
LightGBM,Ghana_DHS_2022,hw1,0.41260940759557113
LightGBM,Ghana_DHS_2022,b4,0.06327377434714375
LightGBM,Ghana_DHS_2022,h31,0.016204483864878286
LightGBM,Ghana_DHS_2022,hw70,0.15058481546554728
LightGBM,Ghana_DHS_2022,v012,0.06006218046605906
LightGBM,Ghana_DHS_2022,v212,0.04734103516032512
LightGBM,Ghana_DHS_2022,hw72,0.06765558180496807
LightGBM,Ghana_DHS_2022,v190,0.003015681966609093
LightGBM,Ghana_DHS_2022,v040,0.1291215611287721
LightGBM,Ghana_DHS_2022,h22,0.10210062314916876
LightGBM,Ghana_DHS_2022,h11,0.012656580140283416
LightGBM,Ghana_DHS_2022,h43,0.03289745033654107
LightGBM,Ghana_DHS_2022,h34,0.010973518439101002
LightGBM,Ghana_DHS_2022,v191,0.21455977266167894
LightGBM,Ghana_DHS_2022,v113,0.10134328588178168
LightGBM,Ghana_DHS_2022,v116,0.17344559377047916
LightGBM,Ghana_DHS_2022,v106,0.11927340375247848
LightGBM,Ghana_DHS_2022,v025,0.022448071994569687
LightGBM,Ghana_DHS_2022,v201,0.0445507409864521
LightGBM,Ghana_DHS_2022,m13,0.030464441894265136
LightGBM,Ghana_DHS_2022,v463z,0.0018819331926240722
LightGBM,Ghana_DHS_2022,v151,0.017976321511054664
XGBoost,Ghana_DHS_2022,hw1,0.36063724756240845
XGBoost,Ghana_DHS_2022,b4,0.04654126241803169
XGBoost,Ghana_DHS_2022,h31,0.006946893874555826
XGBoost,Ghana_DHS_2022,hw70,0.11053810268640518
XGBoost,Ghana_DHS_2022,v012,0.026556646451354027
XGBoost,Ghana_DHS_2022,v212,0.021599140018224716
XGBoost,Ghana_DHS_2022,hw72,0.03132668510079384
XGBoost,Ghana_DHS_2022,v190,0.0
XGBoost,Ghana_DHS_2022,v040,0.08302471786737442
XGBoost,Ghana_DHS_2022,h22,0.0857597067952156
XGBoost,Ghana_DHS_2022,h11,0.004521939437836409
XGBoost,Ghana_DHS_2022,h43,0.029574282467365265
XGBoost,Ghana_DHS_2022,h34,0.0007968216086737812
XGBoost,Ghana_DHS_2022,v191,0.19616718590259552
XGBoost,Ghana_DHS_2022,v113,0.07669627666473389
XGBoost,Ghana_DHS_2022,v116,0.1544063538312912
XGBoost,Ghana_DHS_2022,v106,0.10156111419200897
XGBoost,Ghana_DHS_2022,v025,0.0
XGBoost,Ghana_DHS_2022,v201,0.01178134884685278
XGBoost,Ghana_DHS_2022,m13,0.018154488876461983
XGBoost,Ghana_DHS_2022,v463z,0.0
XGBoost,Ghana_DHS_2022,v151,0.006347612012177706
TabPFN,Ghana_DHS_2022,hw1,0.049473276918869914
TabPFN,Ghana_DHS_2022,b4,-0.001438534324859253
TabPFN,Ghana_DHS_2022,h31,-0.001975309065776543
TabPFN,Ghana_DHS_2022,hw70,-0.00012736250805251982
TabPFN,Ghana_DHS_2022,v012,-0.0010686193573285596
TabPFN,Ghana_DHS_2022,v212,-0.0021670012940229856
TabPFN,Ghana_DHS_2022,hw72,-0.002783743756010715
TabPFN,Ghana_DHS_2022,v190,-0.010198154248957115
TabPFN,Ghana_DHS_2022,v040,0.0018900057402813308
TabPFN,Ghana_DHS_2022,h22,0.005558341404602296
TabPFN,Ghana_DHS_2022,h11,-0.0040774679399883775
TabPFN,Ghana_DHS_2022,h43,0.00022322202383615597
TabPFN,Ghana_DHS_2022,h34,-0.0012663324100389063
TabPFN,Ghana_DHS_2022,v191,-0.01021956434127227
TabPFN,Ghana_DHS_2022,v113,0.00010034870812913876
TabPFN,Ghana_DHS_2022,v116,-0.00030897377886724976
TabPFN,Ghana_DHS_2022,v106,0.0013444842897137876
TabPFN,Ghana_DHS_2022,v025,-0.0007000949806986956
TabPFN,Ghana_DHS_2022,v201,-0.001459706236650593
TabPFN,Ghana_DHS_2022,m13,-0.002200310514738013
TabPFN,Ghana_DHS_2022,v463z,2.9806540365706623e-05
TabPFN,Ghana_DHS_2022,v151,0.0005569322312082958
LogReg,Gambia_DHS_2019_2020,hw1,0.2880162254887648
LogReg,Gambia_DHS_2019_2020,b4,0.051695724699354996
LogReg,Gambia_DHS_2019_2020,h31,0.008425136764565883
LogReg,Gambia_DHS_2019_2020,hw70,0.1947833338050541
LogReg,Gambia_DHS_2019_2020,v012,0.1301222750734468
LogReg,Gambia_DHS_2019_2020,v212,0.006272855186942324
LogReg,Gambia_DHS_2019_2020,hw72,0.007775293785290322
LogReg,Gambia_DHS_2019_2020,v190,0.10909240637100444
LogReg,Gambia_DHS_2019_2020,v040,0.03167725002986391
LogReg,Gambia_DHS_2019_2020,h22,0.009079066863517588
LogReg,Gambia_DHS_2019_2020,h11,0.014040270116934988
LogReg,Gambia_DHS_2019_2020,h43,0.021558322787137926
LogReg,Gambia_DHS_2019_2020,h34,0.014005883671554257
LogReg,Gambia_DHS_2019_2020,v191,0.0697813255780348
LogReg,Gambia_DHS_2019_2020,v113,0.060119169533089385
LogReg,Gambia_DHS_2019_2020,v116,0.16381141839158103
LogReg,Gambia_DHS_2019_2020,v106,0.07921945103695895
LogReg,Gambia_DHS_2019_2020,v025,0.09755878788414021
LogReg,Gambia_DHS_2019_2020,v201,0.046881562576779084
LogReg,Gambia_DHS_2019_2020,m13,0.0527647540338591
LogReg,Gambia_DHS_2019_2020,v463z,0.0
LogReg,Gambia_DHS_2019_2020,v151,0.03410678524485619
LightGBM,Gambia_DHS_2019_2020,hw1,0.47555533805507333
LightGBM,Gambia_DHS_2019_2020,b4,0.05372798146484225
LightGBM,Gambia_DHS_2019_2020,h31,0.010846380826503561
LightGBM,Gambia_DHS_2019_2020,hw70,0.2629418449653013
LightGBM,Gambia_DHS_2019_2020,v012,0.11822763763244448
LightGBM,Gambia_DHS_2019_2020,v212,0.0607459315998212
LightGBM,Gambia_DHS_2019_2020,hw72,0.08784541027393107
LightGBM,Gambia_DHS_2019_2020,v190,0.10713037195957999
LightGBM,Gambia_DHS_2019_2020,v040,0.0967535781099474
LightGBM,Gambia_DHS_2019_2020,h22,0.006704299253650477
LightGBM,Gambia_DHS_2019_2020,h11,0.002779256967224536
LightGBM,Gambia_DHS_2019_2020,h43,0.06776891842431385
LightGBM,Gambia_DHS_2019_2020,h34,0.010468556669753295
LightGBM,Gambia_DHS_2019_2020,v191,0.12545618314507825
LightGBM,Gambia_DHS_2019_2020,v113,0.12512658644719898
LightGBM,Gambia_DHS_2019_2020,v116,0.12685102930327583
LightGBM,Gambia_DHS_2019_2020,v106,0.047272861838801784
LightGBM,Gambia_DHS_2019_2020,v025,0.19840021739102362
LightGBM,Gambia_DHS_2019_2020,v201,0.03442853616632379
LightGBM,Gambia_DHS_2019_2020,m13,0.05210299004568895
LightGBM,Gambia_DHS_2019_2020,v463z,0.0
LightGBM,Gambia_DHS_2019_2020,v151,0.061877843094092846
XGBoost,Gambia_DHS_2019_2020,hw1,0.4456155002117157
XGBoost,Gambia_DHS_2019_2020,b4,0.05404861643910408
XGBoost,Gambia_DHS_2019_2020,h31,0.0064260330982506275
XGBoost,Gambia_DHS_2019_2020,hw70,0.24559248983860016
XGBoost,Gambia_DHS_2019_2020,v012,0.10364507138729095
XGBoost,Gambia_DHS_2019_2020,v212,0.06416843086481094
XGBoost,Gambia_DHS_2019_2020,hw72,0.0731024444103241
XGBoost,Gambia_DHS_2019_2020,v190,0.03583664819598198
XGBoost,Gambia_DHS_2019_2020,v040,0.074335478246212
XGBoost,Gambia_DHS_2019_2020,h22,0.0026116063818335533
XGBoost,Gambia_DHS_2019_2020,h11,0.0012082654284313321
XGBoost,Gambia_DHS_2019_2020,h43,0.07565692067146301
XGBoost,Gambia_DHS_2019_2020,h34,0.0
XGBoost,Gambia_DHS_2019_2020,v191,0.15308170020580292
XGBoost,Gambia_DHS_2019_2020,v113,0.12306786328554153
XGBoost,Gambia_DHS_2019_2020,v116,0.13416869938373566
XGBoost,Gambia_DHS_2019_2020,v106,0.045450203120708466
XGBoost,Gambia_DHS_2019_2020,v025,0.19297601282596588
XGBoost,Gambia_DHS_2019_2020,v201,0.0198287982493639
XGBoost,Gambia_DHS_2019_2020,m13,0.05433768406510353
XGBoost,Gambia_DHS_2019_2020,v463z,0.0
XGBoost,Gambia_DHS_2019_2020,v151,0.0615868903696537
TabPFN,Gambia_DHS_2019_2020,hw1,0.06311890791261383
TabPFN,Gambia_DHS_2019_2020,b4,0.0027251885008032104
TabPFN,Gambia_DHS_2019_2020,h31,0.0021852478026948676
TabPFN,Gambia_DHS_2019_2020,hw70,0.02051123787315514
TabPFN,Gambia_DHS_2019_2020,v012,-0.004290371113010361
TabPFN,Gambia_DHS_2019_2020,v212,0.002260681413084442
TabPFN,Gambia_DHS_2019_2020,hw72,0.0036303374697334912
TabPFN,Gambia_DHS_2019_2020,v190,0.010374427855735346
TabPFN,Gambia_DHS_2019_2020,v040,0.006756778120102535
TabPFN,Gambia_DHS_2019_2020,h22,0.005300942391762042
TabPFN,Gambia_DHS_2019_2020,h11,3.044938185592372e-06
TabPFN,Gambia_DHS_2019_2020,h43,0.013249706330443622
TabPFN,Gambia_DHS_2019_2020,h34,0.0005836857360460357
TabPFN,Gambia_DHS_2019_2020,v191,0.005735166735694052
TabPFN,Gambia_DHS_2019_2020,v113,0.009008831390125139
TabPFN,Gambia_DHS_2019_2020,v116,0.009291869975256151
TabPFN,Gambia_DHS_2019_2020,v106,0.005833541526229835
TabPFN,Gambia_DHS_2019_2020,v025,0.012359727076196748
TabPFN,Gambia_DHS_2019_2020,v201,0.003988532873156214
TabPFN,Gambia_DHS_2019_2020,m13,0.00227257140114967
TabPFN,Gambia_DHS_2019_2020,v463z,0.0
TabPFN,Gambia_DHS_2019_2020,v151,-9.162406641416431e-06
LogReg,Cameroon_DHS_2018,hw1,0.2742568917984589
LogReg,Cameroon_DHS_2018,b4,0.020285566632537638
LogReg,Cameroon_DHS_2018,h31,0.014932762302814918
LogReg,Cameroon_DHS_2018,hw70,0.07312130621397633
LogReg,Cameroon_DHS_2018,v012,0.051732873626978586
LogReg,Cameroon_DHS_2018,v212,0.017565691751455267
LogReg,Cameroon_DHS_2018,hw72,0.06861951332529248
LogReg,Cameroon_DHS_2018,v190,0.050490575024591866
LogReg,Cameroon_DHS_2018,v040,0.12170343618963435
LogReg,Cameroon_DHS_2018,h22,0.05237766327341484
LogReg,Cameroon_DHS_2018,h11,0.013648638942853975
LogReg,Cameroon_DHS_2018,h43,0.020104395588662012
LogReg,Cameroon_DHS_2018,h34,0.011100056128371298
LogReg,Cameroon_DHS_2018,v191,0.08505183121129464
LogReg,Cameroon_DHS_2018,v113,0.022362293197392816
LogReg,Cameroon_DHS_2018,v116,0.042651030825714795
LogReg,Cameroon_DHS_2018,v106,0.05322410738957966
LogReg,Cameroon_DHS_2018,v025,0.04976391044827085
LogReg,Cameroon_DHS_2018,v201,0.045370190214332216
LogReg,Cameroon_DHS_2018,m13,0.00860328913771096
LogReg,Cameroon_DHS_2018,v463z,0.00021594602719823106
LogReg,Cameroon_DHS_2018,v151,0.002772821602354374
LightGBM,Cameroon_DHS_2018,hw1,0.4007731116742915
LightGBM,Cameroon_DHS_2018,b4,0.025009971578545336
LightGBM,Cameroon_DHS_2018,h31,0.008967375509115727
LightGBM,Cameroon_DHS_2018,hw70,0.1876137818472537
LightGBM,Cameroon_DHS_2018,v012,0.11311876025832969
LightGBM,Cameroon_DHS_2018,v212,0.07854936890285007
LightGBM,Cameroon_DHS_2018,hw72,0.132215599122007
LightGBM,Cameroon_DHS_2018,v190,0.01636656680025623
LightGBM,Cameroon_DHS_2018,v040,0.1817254522901535
LightGBM,Cameroon_DHS_2018,h22,0.07578995773344771
LightGBM,Cameroon_DHS_2018,h11,0.018337810819285445
LightGBM,Cameroon_DHS_2018,h43,0.03158842212502167
LightGBM,Cameroon_DHS_2018,h34,0.03720482083698292
LightGBM,Cameroon_DHS_2018,v191,0.21372251133175943
LightGBM,Cameroon_DHS_2018,v113,0.07516643551060044
LightGBM,Cameroon_DHS_2018,v116,0.04490197442026846
LightGBM,Cameroon_DHS_2018,v106,0.10400598977537408
LightGBM,Cameroon_DHS_2018,v025,0.0141264494033062
LightGBM,Cameroon_DHS_2018,v201,0.06017800380806357
LightGBM,Cameroon_DHS_2018,m13,0.04501620259806768
LightGBM,Cameroon_DHS_2018,v463z,0.0
LightGBM,Cameroon_DHS_2018,v151,0.016689348771703215
XGBoost,Cameroon_DHS_2018,hw1,0.3184147775173187
